allow_download_photo,author_pin,aweme_id,cid,collect_stat,comment_language,comment_post_item_ids,create_time,digg_count,image_list,is_author_digged,is_comment_translatable,is_high_purchase_intent,label_list,no_show,reply_comment,reply_comment_total,reply_id,reply_to_reply_id,share_info,sort_extra_score,sort_tags,status,stick_position,text,text_extra,trans_btn_style,user,user_buried,user_digged
False,False,7533660306862542093,7533805790181114654,0,un,,1754100866,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'cassie’s comment: 😁', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=6967180834776941574&preview_pb=0&share_comment_id=7533805790181114654&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,😁,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'musically-maliva-obj/1594805258216454', 'url_list': ['https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=48977146&x-expires=1754618400&x-signature=u4KZ2T0u%2BH15zCENyNfe88EbZ9c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=521e4726&x-expires=1754618400&x-signature=Xbag%2F51FL%2BeiWzU%2BZ5Z1wHb6z8Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=feeb1701&x-expires=1754618400&x-signature=ir8soLBVONbYTNzXn4wyP271kuo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'cassie', 'platform_sync_info': None, 'predicted_age_group': '-1', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAEUqXXImclaEymiCU1p_8_cghr3dOPOqgovPNN5UPCxaEVTyfOgHkZkeOC4ew2RiB', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6967180834776941574', 'unique_id': 'catmomsof3', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7533719610769785614,0,un,,1754080816,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Colton’s comment: 😁😁😁', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=6804151879766705158&preview_pb=0&share_comment_id=7533719610769785614&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,😁😁😁,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/47e49604827198f95dca58cc2c5c9b38', 'url_list': ['https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/47e49604827198f95dca58cc2c5c9b38~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=17e076db&x-expires=1754618400&x-signature=7qGVH6AdRt63%2FkpWaeFsqIiyLBc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/47e49604827198f95dca58cc2c5c9b38~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1119ae18&x-expires=1754618400&x-signature=GJfks9wC5sGSit%2BYO5N96wM1N3I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/47e49604827198f95dca58cc2c5c9b38~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=385f472b&x-expires=1754618400&x-signature=QdPGO7Y9b314l1QtKG8IykwM7V0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Colton', 'platform_sync_info': None, 'predicted_age_group': '4', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAQWMRrXp2PzJ843zx6WjaCPVeL8RUta1ySkpOOV9hGfGNByCLb5akK3ubhs06pQQ4', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6804151879766705158', 'unique_id': 'cascades2canals', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7533704514831188749,0,en,,1754077292,0,,False,True,True,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Chrissy-320’s comment: @Aaron Parnas I would fan girl out if you ever showed up in my Waffle House lol. Totally got distracted', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=6850533973489140742&preview_pb=0&share_comment_id=7533704514831188749&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,@Aaron Parnas I would fan girl out if you ever showed up in my Waffle House lol. Totally got distracted,"[{'end': 13, 'hashtag_id': '', 'hashtag_name': '', 'product_id': 0, 'product_schema': '', 'product_title': '', 'sec_uid': 'MS4wLjABAAAAAunhLZ55ptsva6YvBPTJ-dcI4Ke_B1w52akxIbYRIRZ1-28JV2jW1X5x5j1ky_Vs', 'start': 0, 'type': 0, 'user_id': '252937098897305600'}]",0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/c7816d05d9bd3456af99f3fbce75cf56', 'url_list': ['https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c7816d05d9bd3456af99f3fbce75cf56~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f67adaf9&x-expires=1754618400&x-signature=kbvoge7vuGQa8%2FHfeuPU0atZVuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c7816d05d9bd3456af99f3fbce75cf56~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7ec2638&x-expires=1754618400&x-signature=HmIQb3hDXZMRqnP8Nbqo8t4pDNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c7816d05d9bd3456af99f3fbce75cf56~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=581b251c&x-expires=1754618400&x-signature=XY8n%2F4gE%2BcHK2xE21OiUNQFikOI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Chrissy-320', 'platform_sync_info': None, 'predicted_age_group': '-1', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAAyXNZTzvB6M9jBuq-kDPJuLIZVqa82_37EBOSefZQ9EYwG21RfQvvFQW50la-OSn', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6850533973489140742', 'unique_id': 'chrissy32087', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7533728871755121463,0,un,,1754082964,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Drm6466’s comment: 😡', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7034330922280076293&preview_pb=0&share_comment_id=7533728871755121463&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,😡,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/fc108ff81c28c3a35d32da1e7e3acde4', 'url_list': ['https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fc108ff81c28c3a35d32da1e7e3acde4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75f1d9a9&x-expires=1754618400&x-signature=57VO7tx86%2FM1T11XVbzXVsHmt58%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fc108ff81c28c3a35d32da1e7e3acde4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0c32b8a&x-expires=1754618400&x-signature=ZPEs1XIDvNKaC7zCitEInRSe7eg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fc108ff81c28c3a35d32da1e7e3acde4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=bce1ed42&x-expires=1754618400&x-signature=XXJ3fRc2XkaqJDSMjjUIgZtoMBY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Drm6466', 'platform_sync_info': None, 'predicted_age_group': '-1', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAjo5UK9aGFaDN7CCsazRdd07nmyRPxrMGTt3Rnkpfme6i6ISXuDOvP1IugBwvYL3M', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7034330922280076293', 'unique_id': 'drm6466', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7533781531652784926,0,un,,1754095226,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Nikki’s comment: 😁😁😁', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7352621348419994666&preview_pb=0&share_comment_id=7533781531652784926&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,😁😁😁,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/93d5252788e65b013d0c888108268b8f', 'url_list': ['https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/93d5252788e65b013d0c888108268b8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d5ef1a0&x-expires=1754618400&x-signature=0Rl%2BP2%2BmDoVhORmHAprgmu9uKAU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/93d5252788e65b013d0c888108268b8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ca9ff287&x-expires=1754618400&x-signature=bTXzmiJjqfmLuiLnYCXJuaNc0jM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/93d5252788e65b013d0c888108268b8f~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=7ae31adc&x-expires=1754618400&x-signature=MtcrvUozcXm7B4U9GnOEzjryZ80%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Nikki', 'platform_sync_info': None, 'predicted_age_group': '', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAuy8XnSa0-VZ_kA8thwtJ7kCkUFX-cFREyZQz-LJBq7r9Xyf3PU6VANL87s_AeDJz', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7352621348419994666', 'unique_id': 'colee0212', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7533698216043447095,0,un,,1754075830,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'GrannysGreenApples’s comment: 😳😳😳', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7471261466403963947&preview_pb=0&share_comment_id=7533698216043447095&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,😳😳😳,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/0bc908ca002e31dc32fdf0fe94c62d1b', 'url_list': ['https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0bc908ca002e31dc32fdf0fe94c62d1b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e58a5e1a&x-expires=1754618400&x-signature=mfpaXkDiyMPOjb4wxyaJ%2FkuJxIM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0bc908ca002e31dc32fdf0fe94c62d1b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2f9c56aa&x-expires=1754618400&x-signature=oEQrvl5znD652xIUcLHo7%2FrPEHM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0bc908ca002e31dc32fdf0fe94c62d1b~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=d18a2c29&x-expires=1754618400&x-signature=0mMkGzdpkJ6HQDXP%2FQQk%2FfV7PoY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'GrannysGreenApples', 'platform_sync_info': None, 'predicted_age_group': '', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAApFjelZPJ3KqfChhg-x2gXcA-OtqU8DXryVyEO3l6QSfDd1QQFIHtSH3Mz8yzGQ-m', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7471261466403963947', 'unique_id': 'grannysgreenapple8', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7533686843898200887,0,un,,1754073187,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Christina’s comment: 😡😡😡😡😡😡', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7311909153344603182&preview_pb=0&share_comment_id=7533686843898200887&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,😡😡😡😡😡😡,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/a4f7041e49fa10647a1da6407840a912', 'url_list': ['https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a4f7041e49fa10647a1da6407840a912~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4053e19&x-expires=1754618400&x-signature=G4UXCysSvkeHSf6VdeBKkgvEmTc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a4f7041e49fa10647a1da6407840a912~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=945aa70e&x-expires=1754618400&x-signature=oi7y5FRiz7tS2jf6h2eH4TegViI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a4f7041e49fa10647a1da6407840a912~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=4a1a2a05&x-expires=1754618400&x-signature=ygNJISB26aWWrnbXCCvSaS6K9ys%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Christina', 'platform_sync_info': None, 'predicted_age_group': '', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAA1zwCCZ4AWNqSQg_XL7kIn72HnyMV612SDvRSqxbypBbEy5-LobemXcW--BPxdI3w', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7311909153344603182', 'unique_id': 'tulips2697', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7533707750393938702,0,un,,1754078051,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Memaw’s comment: 😡', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7348591555585246251&preview_pb=0&share_comment_id=7533707750393938702&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,😡,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/7380680584982921258', 'url_list': ['https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7380680584982921258~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad8666a5&x-expires=1754618400&x-signature=M9whUlqKbvsaHVf8Rj0z0EtX2LM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7380680584982921258~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22584cd6&x-expires=1754618400&x-signature=Jdhl%2F8PWLNtvSvpQzRzIQ5QF0PM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7380680584982921258~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=7d814c64&x-expires=1754618400&x-signature=rDFPAY5hF6NGvMjGYT%2FLJdX6C20%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Memaw', 'platform_sync_info': None, 'predicted_age_group': '', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAPw_VBP2Hd99AwqXh42lI6fQWY07WO_8r9RSIgBgr4J4MnU9VK-s29YBHvk9J4BgI', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7348591555585246251', 'unique_id': 'oldmimi2', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7533677756087206686,0,un,,1754071066,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Logan 👑💗♒️’s comment: 😱😱😱😱😱', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=6807567781824037893&preview_pb=0&share_comment_id=7533677756087206686&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,😱😱😱😱😱,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/454b3129d690837fa117b657c088ab7c', 'url_list': ['https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/454b3129d690837fa117b657c088ab7c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa2ddb34&x-expires=1754618400&x-signature=ANCVq%2B%2FXTAyWpWBwbb418CFDRLw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/454b3129d690837fa117b657c088ab7c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68fee802&x-expires=1754618400&x-signature=iLHB5gb2LfJW7fKQKCoXyte%2BOzE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/454b3129d690837fa117b657c088ab7c~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9c8d40e4&x-expires=1754618400&x-signature=92G31DW%2FKoxxPJi0qlqCgw3%2BHe4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Logan 👑💗♒️', 'platform_sync_info': None, 'predicted_age_group': '4', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAY7UuAyQlfwONjr67JP3g-wnW6OJUgjGxjXgU_Ehie-AJ54tzi-LwLB5YaYhkK36e', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6807567781824037893', 'unique_id': 'loglill7', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7533905730790474510,0,un,,1754124192,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'kathy thomas’s comment: 😡', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7415378373474583595&preview_pb=0&share_comment_id=7533905730790474510&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,😡,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/a17d1339a4ed5ad6f1f254a5d338efc7', 'url_list': ['https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a17d1339a4ed5ad6f1f254a5d338efc7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e58c02b0&x-expires=1754618400&x-signature=1KPJi965HN7YBK4y%2BU%2BXpPnOMHs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a17d1339a4ed5ad6f1f254a5d338efc7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa871ca9&x-expires=1754618400&x-signature=s%2BkO49pE5N00mnCnsFpluM9Kwdo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a17d1339a4ed5ad6f1f254a5d338efc7~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=f7edb741&x-expires=1754618400&x-signature=OkGJIOmNGAfOfc2D44RhSqjPHCA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'kathy thomas', 'platform_sync_info': None, 'predicted_age_group': '', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAp-W7C3h90b0GWA5tMxUrCR4iMC0zRzX5gaI1M9ZlwJnmojudp0A01_S2Pi3-06q_', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7415378373474583595', 'unique_id': 'kathy.thomas91', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
